Clade,Family,Genus,Binomial,Bio01_mean,Bio04_mean,Bio05_mean,Bio06_mean,Bio12_mean,Bio15_mean,Bio16_mean,Bio17_mean
Serpentes,Typhlopidae,Amerotyphlops,Amerotyphlops tasymicris,25.99166667,65.25,27.50833333,24.44166667,2117,47.41666667,858.3333333,196.3333333
Serpentes,Xenotyphlopidae,Xenotyphlops,Xenotyphlops grandidieri,25.98421053,114.8578947,28.35614035,22.8122807,1138.087719,109.4912281,878.877193,44.42105263
Serpentes,Gerrhopilidae,Gerrhopilus,Gerrhopilus hedraeus,25.3064233,82.84015204,28.90653904,21.8598965,2370.123257,53.04483948,1057.993289,124.6241611
Serpentes,Gerrhopilidae,Gerrhopilus,Gerrhopilus mirus,23.15762224,86.69860019,27.92688399,18.21395973,1983.858485,46.42147651,151.1590909,19.14772727
Serpentes,Leptotyphlopidae,Myriopholis,Myriopholis longicauda,21.76367126,289.3165214,30.52921774,10.92870077,797.4026705,95.86831257,301.3948005,13.92800112
Serpentes,Leptotyphlopidae,Myriopholis,Myriopholis adleri,27.38208104,250.6832515,38.56361049,16.67510525,750.3437999,121.5133415,1084.524772,520.1471152
Serpentes,Leptotyphlopidae,Myriopholis,Myriopholis macrorhyncha,23.25996795,698.5328827,39.43324904,6.696482724,189.0145804,97.92927058,1158.220907,599.7347805
Serpentes,Leptotyphlopidae,Myriopholis,Myriopholis boueti,27.7833398,440.1412454,40.42878875,13.41953616,310.6511741,156.0442487,319.8635657,26.37722926
Serpentes,Leptotyphlopidae,Myriopholis,Myriopholis rouxestevae,27.97646761,252.6467105,39.18674089,17.97069838,1121.758603,116.3694332,513.9809717,132.4855746
Serpentes,Leptotyphlopidae,Myriopholis,Myriopholis blanfordi,22.09911362,766.9181802,39.18023975,3.887521293,268.7937685,108.8720968,98.83573262,31.32145053
Serpentes,Leptotyphlopidae,Myriopholis,Myriopholis algeriensis,23.04796289,735.8652832,40.83368898,5.932420654,72.88009994,70.91277907,90.57488794,39.05355528
Serpentes,Leptotyphlopidae,Leptotyphlops,Leptotyphlops kafubi,21.19239714,184.7693883,30.93351897,12.46249667,1210.141625,97.65105377,811.5187735,154.403277
Serpentes,Leptotyphlopidae,Leptotyphlops,Leptotyphlops nigroterminus,22.27175926,138.8263889,30.77783333,15.38103704,946.6887037,84.7612963,513.7675785,142.3905538
Serpentes,Leptotyphlopidae,Leptotyphlops,Leptotyphlops merkeri,22.22163134,121.8523056,29.21264286,15.60274178,989.5950559,77.51801735,1035.297199,184.0207205
Serpentes,Leptotyphlopidae,Leptotyphlops,Leptotyphlops conjunctus,16.90616279,391.7206851,26.7394584,3.782070346,700.9863644,66.40911255,762.0007192,9.989931679
Serpentes,Leptotyphlopidae,Leptotyphlops,Leptotyphlops scutifrons,20.49994316,359.7860065,30.55861553,7.490854358,616.2217391,90.54322329,481.7985806,134.4745806
Serpentes,Leptotyphlopidae,Leptotyphlops,Leptotyphlops distanti,20.26751206,348.1648069,28.94696208,7.734951104,658.0417917,76.5525487,946.603283,33.8700829
Serpentes,Leptotyphlopidae,Leptotyphlops,Leptotyphlops sylvicolus,19.09441736,285.1373629,26.62407966,9.530338209,966.9869463,50.91086861,563.7946515,98.32236294
Serpentes,Leptotyphlopidae,Leptotyphlops,Leptotyphlops nigricans,17.47534887,315.8016591,26.87919486,7.720159112,606.0975122,35.42744505,1268.617553,77.28168769
Serpentes,Leptotyphlopidae,Namibiana,Namibiana occidentalis,20.14935038,387.3370769,31.88939842,6.668189235,174.2444373,103.66867,1076.964325,191.072945
Serpentes,Leptotyphlopidae,Rhinoleptus,Rhinoleptus koniagui,26.91177465,204.5274608,36.98255163,17.95982381,1406.420314,110.0349546,1006.814802,6.174568679
Serpentes,Leptotyphlopidae,Mitophis,Mitophis asbolepis,22.8625,120.3291667,27.36666667,17.80416667,996.1666667,57.75,937.9528571,324.227893
Serpentes,Leptotyphlopidae,Mitophis,Mitophis leptepileptus,19.60909091,114.3,24.16363636,14.54545455,798.0909091,52.54545455,969.2391555,193.4634468
Serpentes,Leptotyphlopidae,Mitophis,Mitophis pyrites,22.04583133,112.8535904,26.19339759,17.42645783,699.3031325,56.01060241,425.0537171,75.07924081
Serpentes,Leptotyphlopidae,Tetracheilostoma,Tetracheilostoma carlae,25.7047619,71.32380952,27.23333333,24.08571429,1811.47619,45.71428571,745.952381,179
Serpentes,Leptotyphlopidae,Tetracheilostoma,Tetracheilostoma breuili,26.0006483,78.66677472,27.57487844,24.28233387,2188.259319,41.00324149,818.8119935,242.3435981
Serpentes,Leptotyphlopidae,Siagonodon,Siagonodon septemstriatus,25.26719352,59.67405464,29.92229908,21.78097654,2336.263179,52.04227692,1026.191834,212.7151918
Serpentes,Leptotyphlopidae,Epictia,Epictia goudotii,23.57573634,107.4287814,29.08707076,18.29737252,1782.570223,73.41501645,530.2097561,121.0390244
Serpentes,Leptotyphlopidae,Epictia,Epictia magnamaculata,27.16666667,50.32777778,28.5,25.93888889,1963.833333,59.11111111,896.9244199,90.96768784
Serpentes,Leptotyphlopidae,Epictia,Epictia columbi,25.73902439,194.7517073,29.09073171,22.54341463,1029.209756,53,989.4085854,207.7332697
Serpentes,Leptotyphlopidae,Epictia,Epictia tenella,24.89475907,70.36349467,29.73831822,21.21195088,2167.222437,53.80277924,927.0555556,98.83333333
Serpentes,Leptotyphlopidae,Rena,Rena humilis,19.79389075,628.4174298,34.83389059,4.765552881,325.5162703,77.49853081,269.8355068,89.82259634
Serpentes,Leptotyphlopidae,Rena,Rena dulcis,19.95864928,645.369436,33.53658621,4.624061573,668.5581027,43.18014634,208.1139958,33.9653995
Serpentes,Leptotyphlopidae,Rena,Rena dissecta,16.57904093,760.4896713,33.26467611,-0.791887525,414.2642738,65.09838916,361.8766802,211.5898998
Serpentes,Leptotyphlopidae,Trilepida,Trilepida macrolepis,24.93227981,57.76591596,29.4789691,21.23124453,2344.693776,50.36105836,985.1281493,220.4095301
Serpentes,Leptotyphlopidae,Tricheilostoma,Tricheilostoma bicolor,28.23625313,357.5363243,39.9230713,15.279497,466.5514114,144.4557769,397.2685569,1.034450441
Iguania,Crotaphytidae,Crotaphytus,Crotaphytus bicinctores,13.62176994,854.7600833,33.80648111,-3.114926508,223.4423751,39.61771058,89.55989887,24.93028821
Iguania,Crotaphytidae,Crotaphytus,Crotaphytus nebrius,22.50464204,646.1938024,37.80100061,7.146533452,328.8723103,83.63907758,230.5460272,10.31284686
Iguania,Crotaphytidae,Crotaphytus,Crotaphytus reticulatus,22.94087964,574.4787552,35.15505213,8.402121999,555.7020413,48.94194064,245.7642712,65.98326209
Iguania,Crotaphytidae,Crotaphytus,Crotaphytus collaris,15.88391842,764.6236144,32.5048872,-1.124865029,535.1609378,53.46069769,236.0681722,59.72576404
Iguania,Crotaphytidae,Crotaphytus,Crotaphytus dickersonae,23.71385768,538.5672795,34.02635342,12.83377596,119.5743956,80.17296561,66.18692543,0.614572693
Iguania,Crotaphytidae,Crotaphytus,Crotaphytus vestigium,19.24424846,544.5432019,33.20229847,6.84502894,180.8711618,74.62280566,95.71596157,3.313025837
Iguania,Crotaphytidae,Crotaphytus,Crotaphytus grismeri,23.54154071,676.2941492,41.46743052,8.481082399,104.8044856,58.9570941,43.86055583,2.218430034
Iguania,Crotaphytidae,Crotaphytus,Crotaphytus insularis,22.17783094,525.642185,33.51291866,12.47791069,89.70733652,72.31818182,46.1738437,0
Iguania,Crotaphytidae,Crotaphytus,Crotaphytus antiquus,23.26487342,466.9426424,35.76700949,8.179667722,215.4810127,65.56803797,109.4280063,14.05142405
Iguania,Crotaphytidae,Gambelia,Gambelia sila,16.95847742,569.8786446,33.51101597,3.737530941,254.4038945,85.79202039,92.44003426,1.440838227
Iguania,Crotaphytidae,Gambelia,Gambelia wislizenii,15.17296313,784.789815,33.61850196,-1.302399109,264.9948015,50.50053316,145.272869,1.957443297
Iguania,Crotaphytidae,Gambelia,Gambelia copeii,21.19983047,443.8973941,32.93443617,10.33481281,152.648053,84.71326202,112.6330472,0.845064378
Iguania,Polychrotidae,Polychrus,Polychrus marmoratus,24.91167917,75.37342151,30.04022716,20.44888371,2095.442507,57.1332337,124.1463192,31.02393334
Iguania,Polychrotidae,Polychrus,Polychrus femoralis,21.09428437,63.53226298,25.87295753,15.7149525,924.1486568,87.5327084,256.4977121,15.80441352
Iguania,Polychrotidae,Polychrus,Polychrus gutturosus,23.84003933,46.81604633,27.25445952,20.68145946,2822.777385,54.45266799,65.13508627,39.46785422
Iguania,Polychrotidae,Polychrus,Polychrus acutirostris,24.56163491,142.7558224,31.05910577,18.0680527,1483.830568,68.99917489,175.6503095,20.72157816
Iguania,Hoplocercidae,Hoplocercus,Hoplocercus spinosus,25.12956262,95.6290975,31.43266057,19.67243077,1757.303014,73.1573259,436.2116725,286.5349903
Iguania,Hoplocercidae,Morunasaurus,Morunasaurus annularis,23.67401665,52.39007671,27.99463849,19.45476579,3448.270361,22.63293618,904.0359518,5.775301097
Iguania,Hoplocercidae,Enyalioides,Enyalioides heterolepis,23.63664913,26.47664708,26.24935359,21.18322256,3844.181154,35.85541841,1113.736869,608.8972163
Iguania,Hoplocercidae,Enyalioides,Enyalioides laticeps,24.35321185,48.08999425,28.02117097,20.61860495,2717.960533,30.70610358,1320.22464,528.947933
Iguania,Hoplocercidae,Enyalioides,Enyalioides palpebralis,24.40597106,56.08992849,28.37789804,19.74264128,2175.709817,47.22082194,1287.543137,401.178007
Iguania,Hoplocercidae,Enyalioides,Enyalioides azulae,21.43636364,49.43636364,25.54545455,16.50909091,2148.545455,22.18181818,909.0671841,22.62151298
Iguania,Hoplocercidae,Enyalioides,Enyalioides binzayedi,21.43636364,49.43636364,25.54545455,16.50909091,2148.545455,22.18181818,747.9090909,402.2727273
Iguania,Hoplocercidae,Enyalioides,Enyalioides rudolfarndti,19.74166667,81.525,24.19166667,13.48333333,1992.5,47.08333333,545.1336342,330.6227005
Iguania,Hoplocercidae,Enyalioides,Enyalioides microlepis,24.23594905,53.59280761,28.21449948,20.16208898,3230.547234,18.70293879,950.9622368,394.6966091
Iguania,Hoplocercidae,Enyalioides,Enyalioides cofanorum,24.43219549,49.92140068,28.61996473,20.43709535,3464.93765,19.60599572,747.9090909,402.2727273
Iguania,Hoplocercidae,Enyalioides,Enyalioides praestabilis,23.04356834,57.17866533,27.77073747,18.31765161,3350.67426,19.43317007,863.2456632,195.6083744
Iguania,Hoplocercidae,Enyalioides,Enyalioides rubrigularis,19.65588337,69.93970843,25.4675807,14.08024991,1763.030892,16.95140576,1089.943095,616.227428
Iguania,Hoplocercidae,Enyalioides,Enyalioides oshaughnessyi,22.87087703,34.92492784,25.84602349,19.52878004,3151.024662,54.8900923,1050.181356,612.3416861
Iguania,Iguanidae,Dipsosaurus,Dipsosaurus dorsalis,21.42751624,674.6792882,37.24925871,6.591721026,196.4875476,70.3964184,114.4650578,7.220297347
Iguania,Iguanidae,Brachylophus,Brachylophus vitiensis,23.62369173,119.9034081,26.47099824,20.56584213,2260.372581,50.98350923,1025.531662,259.217898
Iguania,Iguanidae,Brachylophus,Brachylophus fasciatus,25.11512605,124.6330532,27.58963585,22.64145658,2328.882353,43.37114846,971.0434174,275.4733894
Iguania,Iguanidae,Cyclura,Cyclura pinguis,26.8,117.1538462,28.99230769,24.61538462,1161.846154,36,460.0769231,151.9230769
Iguania,Iguanidae,Cyclura,Cyclura cychlura,25.6461165,216.17589,29.28300971,22.00744337,1074.063107,56.91423948,499.0566343,98.50161812
Iguania,Iguanidae,Cyclura,Cyclura nubila,25.06867359,172.8083483,29.86048135,19.61249254,1345.646836,58.86099886,601.9923526,106.5411445
Iguania,Iguanidae,Cyclura,Cyclura rileyi,25.75023697,194.4080569,29.0957346,22.55971564,1026.118483,52.95260664,527.464455,120.2748815
Iguania,Iguanidae,Cyclura,Cyclura collei,26.8554672,99.34572565,29.63707753,23.95874751,1239.360835,54.6222664,629.2127237,123.4781312
Iguania,Iguanidae,Cyclura,Cyclura cornuta,24.20088785,131.4791752,29.16103318,18.9022064,1247.469551,46.32494406,501.6532085,135.8123962
Iguania,Iguanidae,Cyclura,Cyclura ricordi,23.06100868,118.2046095,27.49164859,18.14126898,714.260846,56.8318872,319.7321041,53.05097614
Iguania,Iguanidae,Cyclura,Cyclura carinata,26.48855098,149.6490161,29.0960644,23.92128801,694.9928444,38.17173524,282.5008945,95.4293381
Iguania,Iguanidae,Sauromalus,Sauromalus hispidus,22.26739458,526.0598645,33.59457831,12.53516566,90.0376506,72.64231928,46.5873494,0
Iguania,Iguanidae,Sauromalus,Sauromalus varius,23.18035714,516.9857143,32.91428571,13.75535714,111.2857143,82.60714286,65.92857143,0
Iguania,Iguanidae,Sauromalus,Sauromalus ater,19.17213702,745.3794345,36.45133998,3.41175058,209.3825409,58.26780468,100.9155116,12.81214832
Iguania,Iguanidae,Sauromalus,Sauromalus klauberi,24.59722222,430.7333333,32.40833333,16.63333333,207.8333333,109.5833333,169.25,0.111111111
Iguania,Iguanidae,Iguana,Iguana iguana,24.51531902,101.0351026,29.90497401,19.37333229,1904.876174,59.16246207,298.2672465,51.52470844
Iguania,Iguanidae,Iguana,Iguana delicatissima,25.8266436,97.16233837,27.65397924,23.87308323,1843.606993,36.64924422,310.2119032,190.0105952
Iguania,Iguanidae,Ctenosaura,Ctenosaura melanosterna,24.99474432,141.2830966,30.66946023,19.59204545,1261.005682,39.18465909,503.4900568,126.03125
Iguania,Iguanidae,Ctenosaura,Ctenosaura bakeri,26.59347826,127.7695652,30.42826087,22.51086957,2671.130435,57.2826087,1317.673913,221.9782609
Iguania,Iguanidae,Ctenosaura,Ctenosaura oedirhina,26.64919786,113.1818182,29.57433155,23.3802139,2561.229947,66.32085561,1426.347594,186.1176471
Iguania,Iguanidae,Ctenosaura,Ctenosaura oaxacana,25.36872295,150.4369025,31.42553084,18.89602496,1200.67143,101.7095703,792.3265573,24.96789776
Iguania,Iguanidae,Ctenosaura,Ctenosaura quinquecarinata,23.63102916,76.73754025,29.70209978,19.01235608,1485.0045,77.24456306,752.3540077,44.11835546
Iguania,Iguanidae,Ctenosaura,Ctenosaura flavidorsalis,24.53586692,83.79864489,30.28359104,18.90221508,1340.327919,93.61970118,792.2604239,11.84468381
Iguania,Iguanidae,Ctenosaura,Ctenosaura palearis,22.79428071,135.3240561,28.67984706,16.95182412,1372.43046,64.57495619,642.8263502,93.14831926
Iguania,Iguanidae,Ctenosaura,Ctenosaura similis,24.31077766,109.7005608,29.37239707,19.53445487,2133.217198,62.2661641,961.3098091,151.1056296
Iguania,Iguanidae,Ctenosaura,Ctenosaura acanthura,24.55953077,224.3628018,31.02062754,17.14761979,1524.808222,80.52140486,850.0391217,79.97632557
Iguania,Iguanidae,Ctenosaura,Ctenosaura pectinata,23.96857532,111.3089961,30.12789509,17.55377106,1262.646835,101.1118732,793.8267314,23.64627004
Iguania,Iguanidae,Ctenosaura,Ctenosaura hemilopha,22.98066905,357.6083756,30.86014017,14.66134308,261.7371508,121.4989562,241.1575703,2.406153693
Iguania,Iguanidae,Conolophus,Conolophus subcristatus,21.7821443,164.9961978,24.8070133,19.33185543,800.8714228,59.32594384,394.5430606,101.7659546
Iguania,Iguanidae,Conolophus,Conolophus pallidus,22.80434783,165.9304348,25.84347826,20.29565217,908.2173913,53.56521739,429.8695652,131.0869565
Iguania,Iguanidae,Conolophus,Conolophus marthae,21.64924696,165.3887498,24.67846126,19.19531845,797.4530938,59.64071856,393.0983488,100.5410996
Iguania,Iguanidae,Amblyrhynchus,Amblyrhynchus cristatus,21.96612385,164.0485751,24.97898007,19.52331262,820.1494536,59.19584315,405.9867152,104.4208271
Iguania,Tropiduridae,Stenocercus,Stenocercus ochoai,8.402220501,110.5942164,12.78321714,1.352207591,998.3170669,78.28969791,550.9091144,37.48257165
Iguania,Tropiduridae,Stenocercus,Stenocercus formosus,16.88644153,88.99082661,21.17827621,10.57540323,1531.552923,45.17590726,632.2479839,152.7474798
Iguania,Tropiduridae,Stenocercus,Stenocercus apurimacus,10.56730601,116.7288251,15.59308417,3.191834722,773.7286278,80.59502411,430.8244191,23.45681719
Iguania,Tropiduridae,Stenocercus,Stenocercus scapularis,18.73005156,92.41430045,22.778857,12.64035407,2411.17298,48.64052939,1028.640237,272.3263664
Iguania,Tropiduridae,Stenocercus,Stenocercus ornatus,17.07409386,36.25644792,23.05543686,11.54132011,963.6949638,73.81724533,581.4273178,72.55799313
Iguania,Tropiduridae,Stenocercus,Stenocercus percultus,16.91039698,32.08223062,22.12936358,10.95866415,659.5545054,67.41713926,377.6981727,43.79080025
Iguania,Tropiduridae,Stenocercus,Stenocercus guentheri,10.77706798,30.79276738,15.39912169,5.943085091,1245.546471,40.19966675,500.1941597,140.9781412
Iguania,Tropiduridae,Stenocercus,Stenocercus angel,10.61287154,19.56586902,14.59692695,6.969118388,1117.417632,28.96649874,402.1813602,163.0534005
Iguania,Tropiduridae,Stenocercus,Stenocercus festae,12.21881732,37.41731048,17.795029,6.680763256,973.4260563,43.98726181,420.1834611,127.6751761
Iguania,Tropiduridae,Stenocercus,Stenocercus chota,14.6379021,20.24160839,18.42426573,11.15692308,872.5328671,37.7958042,339.5174825,93.44335664
Iguania,Tropiduridae,Stenocercus,Stenocercus rhodomelas,14.6412362,28.62635762,20.22671082,9.282075055,719.7951435,48.71390728,332.2322296,80.74039735
Iguania,Tropiduridae,Stenocercus,Stenocercus angulifer,22.4410773,57.22546875,27.52199013,17.16569079,3918.102632,16.44128289,1238.25074,772.5750822
Iguania,Tropiduridae,Stenocercus,Stenocercus puyango,22.82893962,61.96334315,27.16126657,17.23787923,495.7296024,134.5441826,451.1014728,4.152724595
Iguania,Tropiduridae,Stenocercus,Stenocercus iridescens,23.1568606,53.17584506,26.60263667,19.08621507,1675.769632,83.21406447,917.2467265,110.8474019
Iguania,Tropiduridae,Stenocercus,Stenocercus limitaris,20.28262506,30.78736083,25.78576133,14.83946997,933.9678532,103.8229575,689.7839109,23.45193665
Iguania,Tropiduridae,Stenocercus,Stenocercus doellojuradoi,20.39647665,462.2498202,30.51869891,8.070427984,702.5895973,79.18142018,377.6710557,21.34576091
Iguania,Tropiduridae,Stenocercus,Stenocercus azureus,19.08220043,301.5213846,26.56450774,9.954678282,1625.570283,30.10427971,588.52019,256.2968996
Iguania,Tropiduridae,Stenocercus,Stenocercus roseiventris,23.83627081,74.50545779,28.45134398,18.67998027,2112.035713,52.41376745,878.0476017,173.3316263
Iguania,Tropiduridae,Stenocercus,Stenocercus caducus,24.06076666,225.0622204,30.94211695,15.40929147,1250.86124,58.61921342,569.4662301,77.47915206
Iguania,Tropiduridae,Stenocercus,Stenocercus imitator,16.91423677,35.32687168,22.22953572,10.89304437,596.490663,81.55670721,374.0160185,32.31908515
Iguania,Tropiduridae,Stenocercus,Stenocercus eunetopsis,13.45833333,30.46666667,18.65833333,7.516666667,741.5833333,62.25,405.9166667,41.41666667
Iguania,Tropiduridae,Stenocercus,Stenocercus empetrus,12.44942912,32.98492886,18.51693308,6.04767258,853.1089057,64.10293343,432.4753206,41.40980151
Iguania,Tropiduridae,Stenocercus,Stenocercus boettgeri,13.07593403,74.56094965,17.55670139,6.850526042,1627.227083,52.55756944,662.1426736,147.9268924
Iguania,Tropiduridae,Stenocercus,Stenocercus cupreus,16.42841135,73.59624004,20.94531873,10.13052789,1935.430777,45.2686753,749.1578685,205.6949701
Iguania,Tropiduridae,Stenocercus,Stenocercus marmoratus,15.64070565,244.7022375,22.35586889,5.973093592,931.0820281,83.39605045,513.8583859,38.92190933
Iguania,Tropiduridae,Stenocercus,Stenocercus stigmosus,12.04583333,33.95833333,17.825,5.7,1008.458333,47.79166667,456.875,105.875
Iguania,Tropiduridae,Stenocercus,Stenocercus melanopygus,11.27632499,31.13507202,17.34224584,4.871150888,887.6571109,63.10823661,443.1704657,43.87777933
Iguania,Tropiduridae,Stenocercus,Stenocercus latebrosus,13.79466434,26.35053182,19.21654752,7.987306016,498.9061901,86.57489102,329.5170009,13.93809939
Iguania,Tropiduridae,Stenocercus,Stenocercus orientalis,14.32023445,60.72584098,19.56335372,8.259378186,944.980632,38.0224261,377.3598369,111.9775739
